node_id,original_id,public,gender,age,region,completion_percentage
2918,82239,1,1,21,"banskobystricky kraj, revuca",19
2919,82382,1,0,17,"nitriansky kraj, komarno",79
2916,82134,1,1,23,"trenciansky kraj, prievidza",76
2920,82414,1,0,19,"trenciansky kraj, prievidza",34
2921,82444,1,0,19,"kosicky kraj, trebisov",28
2923,82623,1,0,22,"zilinsky kraj, martin",74
2922,82618,1,1,18,"presovsky kraj, vranov nad toplou",55
2924,82628,1,0,20,"zilinsky kraj, martin",72
2926,82658,1,0,16,"zilinsky kraj, namestovo",66
2925,82649,0,0,0,"zahranicie, zahranicie - rakusko",88
2929,82816,1,0,18,"zilinsky kraj, turcianske teplice",16
2927,82729,1,0,18,"zilinsky kraj, trstena",26
2928,82782,1,0,23,"presovsky kraj, stara lubovna",74
2930,82859,1,0,20,"trenciansky kraj, trencin",12
2933,82925,1,0,0,"banskobystricky kraj, brezno",66
2932,82899,1,1,0,"zahranicie, zahranicie - usa",66
2939,83026,1,1,21,"trenciansky kraj, prievidza",69
2931,82886,1,1,0,"banskobystricky kraj, filakovo",67
2940,83075,1,1,21,"zilinsky kraj, namestovo",67
2938,83014,1,0,0,"zilinsky kraj, dolny kubin",76
2942,83147,1,0,18,"zahranicie, zahranicie - usa",22
2934,82930,1,1,19,"zilinsky kraj, ruzomberok",57
2935,82932,1,1,36,"zilinsky kraj, ruzomberok",62
2936,82934,0,1,17,"zilinsky kraj, ruzomberok",86
2937,82935,1,1,21,"zilinsky kraj, ruzomberok",24
2941,83141,1,1,23,"zilinsky kraj, martin",48
2943,83168,1,0,17,"kosicky kraj, kosice - dargovskych hrdinov",64
2945,83228,1,1,20,"presovsky kraj, poprad",74
2944,83174,1,0,12,"trenciansky kraj, puchov",93
2947,83371,1,1,23,"zilinsky kraj, namestovo",34
2948,83390,1,0,0,"trnavsky kraj, hlohovec",21
2950,83404,1,0,21,"bratislavsky kraj, bratislava - ruzinov",69
2949,83392,1,0,21,"trenciansky kraj, trencin",64
2946,83290,0,0,0,"zahranicie, zahranicie - usa",84
2952,83499,1,0,0,"zahranicie, zahranicie - usa",66
2953,83528,1,0,21,"zahranicie, zahranicie - francuzsko",72
2951,83427,1,1,17,"banskobystricky kraj, poltar",72
2955,83598,1,1,21,"zahranicie, zahranicie - ostatne",69
2958,83632,1,1,21,"zilinsky kraj, ruzomberok",59
2960,83695,1,0,0,"trnavsky kraj, piestany",12
2961,83707,0,0,0,"zahranicie, zahranicie - ostatne",40
2954,83550,1,0,15,"kosicky kraj, michalovce",93
2957,83618,1,0,17,"bratislavsky kraj, bratislava - petrzalka",24
2956,83609,1,1,18,"kosicky kraj, kosice - zapad",84
2962,83744,1,0,0,"zilinsky kraj, namestovo",47
2959,83639,1,1,20,"zilinsky kraj, ruzomberok",60
2963,83754,1,1,18,"kosicky kraj, roznava",71
2964,83756,1,1,23,"kosicky kraj, trebisov",45
2967,83822,1,1,0,"kosicky kraj, kosice - sidlisko tahanovce",14
2968,83840,1,0,16,"zilinsky kraj, liptovsky mikulas",71
2969,83883,1,1,21,"kosicky kraj, kosice - krasna nad hornadom",60
2965,83770,1,1,19,"kosicky kraj, trebisov",79
2966,83816,1,1,0,"kosicky kraj, secovce",83
2971,83963,0,1,22,"presovsky kraj, presov",24
2970,83885,1,1,0,"ceska republika, cz - karlovarsky kraj",60
2975,84066,1,0,19,"nitriansky kraj, nitra",71
2972,83978,1,0,20,"kosicky kraj, kosice - okolie",79
2976,84084,1,0,18,"trenciansky kraj, prievidza",83
2973,83983,1,0,21,"kosicky kraj, secovce",69
2977,84090,1,1,17,"banskobystricky kraj, brezno",67
2979,84110,1,1,20,"kosicky kraj, kosice - sidlisko tahanovce",66
2983,84214,1,1,0,"kosicky kraj, kosice - okolie",41
2985,84228,1,1,0,"trenciansky kraj, nove mesto nad vahom",64
2980,84111,1,1,18,"kosicky kraj, kosice - zapad",69
2982,84160,1,1,23,"kosicky kraj, kosice - sidlisko tahanovce",74
2981,84135,0,1,20,"trenciansky kraj, prievidza",62
2974,84043,1,1,22,"kosicky kraj, kosice - zapad",81
2984,84224,1,1,0,"trenciansky kraj, nove mesto nad vahom",88
2986,84249,1,1,21,"kosicky kraj, kosice - sidlisko tahanovce",66
2987,84250,1,1,0,"kosicky kraj, kralovsky chlmec",17
2989,84266,1,0,0,"trenciansky kraj, nove mesto nad vahom",83
2988,84253,1,1,18,"kosicky kraj, kosice - zapad",67
2978,84103,1,1,20,"kosicky kraj, kosice - krasna nad hornadom",74
2991,84440,1,1,0,"banskobystricky kraj, zvolen",14
2994,84496,1,1,16,"trenciansky kraj, nove mesto nad vahom",57
2996,84543,1,0,24,"zilinsky kraj, turcianske teplice",90
2997,84544,1,0,15,"trenciansky kraj, nove mesto nad vahom",67
2990,84433,1,0,17,"banskobystricky kraj, brezno",93
2992,84493,1,1,20,"trenciansky kraj, nove mesto nad vahom",24
2999,84564,1,1,22,"banskobystricky kraj, banska bystrica",76
2998,84550,0,1,0,"trenciansky kraj, stara tura",52
2993,84495,0,1,0,"trenciansky kraj, nove mesto nad vahom",83
3000,84605,1,1,17,"banskobystricky kraj, modry kamen",52
2995,84508,1,0,0,"trnavsky kraj, trnava",81
3001,84624,1,1,20,"presovsky kraj, presov",72
3008,84721,1,1,0,"trenciansky kraj, nove mesto nad vahom",55
3003,84665,1,1,19,"trnavsky kraj, trnava",21
3005,84679,1,0,16,"trenciansky kraj, nove mesto nad vahom",81
3004,84666,0,0,0,"bratislavsky kraj, bratislava - petrzalka",52
3006,84697,1,1,0,"banskobystricky kraj, krupina",69
3002,84655,1,1,23,"kosicky kraj, kosice - krasna nad hornadom",59
3007,84716,1,1,17,"trenciansky kraj, nove mesto nad vahom",81
3012,84874,1,1,19,"trenciansky kraj, handlova",29
3014,84918,1,0,0,"trnavsky kraj, galanta",71
3013,84906,1,0,18,"zilinsky kraj, ruzomberok",81
3009,84823,0,0,0,"trenciansky kraj, nove mesto nad vahom",86
3015,84931,1,0,0,"zahranicie, zahranicie - ostatne",84
3010,84829,1,1,21,"zilinsky kraj, ruzomberok",81
3018,85043,1,1,18,"kosicky kraj, roznava",86
3019,85044,1,0,0,"kosicky kraj, kosice - okolie",84
3011,84847,0,1,20,"kosicky kraj, cierna nad tisou",78
3016,84942,1,1,18,"banskobystricky kraj, banska bystrica",93
3017,85020,1,1,0,"kosicky kraj, kosice - okolie",81
3023,85157,1,0,20,"zilinsky kraj, ruzomberok",14
3021,85145,0,1,0,"presovsky kraj, giraltovce",71
3028,85265,1,1,18,"banskobystricky kraj, banska bystrica",71
3026,85221,1,0,17,"presovsky kraj, presov",62
3027,85253,1,1,20,"presovsky kraj, vranov nad toplou",16
3020,85140,0,0,0,"zahranicie, zahranicie - gb",72
3022,85149,0,1,17,"kosicky kraj, gelnica",76
3024,85183,1,1,20,"banskobystricky kraj, zvolen",71
3029,85298,1,0,20,"presovsky kraj, lipany",72
3025,85185,1,1,18,"kosicky kraj, spisska nova ves",29
3030,85327,1,0,0,"trenciansky kraj, nove mesto nad vahom",62
3032,85390,1,0,0,"presovsky kraj, levoca",66
3034,85444,1,1,0,"bratislavsky kraj, bratislava - okolie",60
3035,85458,1,1,0,"trnavsky kraj, trnava",19
3033,85432,1,1,31,"bratislavsky kraj, bratislava - petrzalka",60
3031,85342,1,1,0,"zahranicie, zahranicie - gb",60
3037,85504,1,1,22,"zahranicie, zahranicie - gb",69
3038,85521,1,1,25,"zahranicie, zahranicie - gb",83
3036,85468,1,0,20,"bratislavsky kraj, bratislava - devinska nova ves",66
3039,85607,1,1,38,"trenciansky kraj, nove mesto nad vahom",40
3043,85673,0,0,0,"presovsky kraj, presov",74
3042,85659,1,0,0,"nitriansky kraj, vrable",79
3045,85772,1,1,25,"presovsky kraj, svit",12
3040,85609,1,1,21,"presovsky kraj, kezmarok",69
3044,85750,1,0,0,"zahranicie, zahranicie - ostatne",86
3041,85648,1,1,20,"kosicky kraj, kosice - juh",60
3047,85877,0,0,0,"kosicky kraj, strazske",26
3046,85809,1,1,13,"kosicky kraj, kosice - stare mesto",12
3048,85891,1,1,20,"zahranicie, zahranicie - usa",64
3052,85908,1,1,29,"trenciansky kraj, myjava",88
3049,85893,0,1,0,"zahranicie, zahranicie - kanada",66
3053,85936,1,1,0,"bratislavsky kraj, bratislava - petrzalka",93
3050,85896,1,0,13,"nitriansky kraj, nitra",66
3051,85897,0,1,28,"kosicky kraj, kosice - sidlisko tahanovce",40
3054,85968,1,1,22,"nitriansky kraj, topolcany",52
3060,86102,1,1,19,"kosicky kraj, kosice - sidlisko tahanovce",71
3059,86092,1,1,0,"kosicky kraj, kosice - juh",62
3057,86006,1,0,0,"zahranicie, zahranicie - gb",41
3056,85994,1,0,16,"trnavsky kraj, sered",55
3055,85976,0,1,16,"zahranicie, zahranicie - gb",81
3058,86055,1,1,23,"kosicky kraj, trebisov",36
3061,86114,1,1,20,"nitriansky kraj, sala",55
3063,86236,1,1,23,"kosicky kraj, spisska nova ves",21
3062,86202,1,0,0,"kosicky kraj, kosice - sidlisko tahanovce",12
3064,86306,1,1,25,"kosicky kraj, kosice - zapad",69
3071,86401,1,0,18,"trenciansky kraj, nove mesto nad vahom",78
3068,86377,1,1,24,"kosicky kraj, kosice - zapad",48
3066,86336,1,0,0,"nitriansky kraj, sala",72
3069,86381,1,1,22,"presovsky kraj, stara lubovna",33
3070,86385,1,1,15,"presovsky kraj, vranov nad toplou",95
3067,86365,1,1,0,"kosicky kraj, kosice - zapad",50
3065,86319,1,1,21,"kosicky kraj, kosice - juh",21
3072,86436,1,1,20,"presovsky kraj, humenne",76
3077,86479,1,0,18,"trnavsky kraj, samorin",26
3073,86455,1,0,0,"bratislavsky kraj, bratislava - okolie",90
3079,86555,1,0,20,"banskobystricky kraj, zvolen",69
3080,86597,1,0,0,"presovsky kraj, vranov nad toplou",19
3074,86470,1,0,20,"trnavsky kraj, dunajska streda",59
3078,86484,1,0,17,"bratislavsky kraj, senec",64
3075,86474,1,0,0,"trnavsky kraj, samorin",76
3076,86475,0,1,0,"zahranicie, zahranicie - usa",88
3082,86657,1,0,0,"banskobystricky kraj, tornala",59
3083,86672,1,1,19,"banskobystricky kraj, poltar",79
3085,86688,1,0,19,"kosicky kraj, medzev",86
3081,86635,1,0,0,"presovsky kraj, presov",64
3086,86724,1,1,21,"nitriansky kraj, topolcany",53
3088,86810,1,1,0,"nitriansky kraj, sahy",67
3089,86811,0,1,21,"trnavsky kraj, galanta",66
3094,86866,1,1,18,"nitriansky kraj, nove zamky",48
3090,86812,1,1,0,"banskobystricky kraj, velky krtis",45
3095,86867,0,1,18,"kosicky kraj, velke kapusany",55
3084,86685,0,0,0,"zahranicie, zahranicie - nemecko",79
3091,86841,1,1,20,"banskobystricky kraj, zvolen",12
3092,86844,1,1,21,"banskobystricky kraj, dudince",66
3093,86863,1,0,0,"presovsky kraj, sabinov",84
3098,86888,1,0,15,"trnavsky kraj, trnava",50
3087,86803,1,1,0,"trnavsky kraj, galanta",60
3099,86890,1,1,0,"presovsky kraj, poprad",74
3100,86894,1,1,17,"trnavsky kraj, trnava",81
3096,86870,1,1,19,"trnavsky kraj, samorin",41
3102,86961,1,0,0,"trnavsky kraj, trnava",29
3097,86872,1,1,20,"nitriansky kraj, sala",69
3103,86964,1,0,0,"trnavsky kraj, trnava",57
3104,87050,1,1,19,"trnavsky kraj, holic",45
3101,86938,1,1,18,"kosicky kraj, moldava nad bodvou",66
3105,87056,1,0,20,"presovsky kraj, poprad",12
3109,87167,1,0,18,"presovsky kraj, humenne",67
3106,87073,1,1,21,"nitriansky kraj, komarno",50
3107,87082,1,1,0,"presovsky kraj, humenne",22
3114,87227,1,0,10,"trnavsky kraj, trnava",52
3111,87216,1,0,0,"trnavsky kraj, trnava",16
3108,87159,1,0,0,"presovsky kraj, humenne",67
3110,87191,1,1,30,"trenciansky kraj, prievidza",67
3112,87219,1,1,18,"presovsky kraj, humenne",36
3113,87224,1,0,0,"trnavsky kraj, trnava",34
3115,87264,1,0,25,"banskobystricky kraj, ziar nad hronom",33
3116,87266,1,0,21,"banskobystricky kraj, banska stiavnica",34
3118,87391,1,1,19,"banskobystricky kraj, velky krtis",62
3117,87384,1,1,0,"nitriansky kraj, komarno",16
3120,87410,1,1,19,"presovsky kraj, humenne",29
3123,87521,1,0,19,"trnavsky kraj, trnava",26
3124,87544,1,1,23,"trenciansky kraj, prievidza",48
3125,87572,1,1,0,"trenciansky kraj, prievidza",66
3119,87396,1,1,20,"trnavsky kraj, galanta",59
3126,87573,1,0,19,"zahranicie, zahranicie - usa",29
3127,87574,1,1,27,"trenciansky kraj, nove mesto nad vahom",57
3122,87486,1,0,18,"trenciansky kraj, puchov",62
3121,87417,1,0,0,"presovsky kraj, humenne",71
3129,87631,1,0,0,"presovsky kraj, humenne",71
3128,87584,1,0,0,"trenciansky kraj, stara tura",76
3130,87735,1,1,18,"kosicky kraj, kosice - okolie",62
3135,87857,1,1,0,"presovsky kraj, humenne",78
3136,87859,1,1,18,"presovsky kraj, stropkov",81
3137,87876,1,0,0,"zahranicie, zahranicie - usa",33
3131,87819,1,0,18,"trenciansky kraj, trencin",14
3133,87839,1,0,18,"kosicky kraj, moldava nad bodvou",69
3142,87983,1,1,26,"banskobystricky kraj, banska bystrica",67
3143,87989,1,0,19,"trnavsky kraj, samorin",45
3132,87824,1,1,0,"presovsky kraj, bardejov",53
3134,87855,1,1,0,"kosicky kraj, michalovce",90
3144,88001,1,0,0,"banskobystricky kraj, banska bystrica",31
3138,87897,1,0,21,"presovsky kraj, kezmarok",66
3146,88043,1,0,0,"banskobystricky kraj, revuca",21
3147,88044,1,0,0,"kosicky kraj, michalovce",79
3153,88097,1,0,20,"trenciansky kraj, nove mesto nad vahom",67
3151,88072,1,1,0,"presovsky kraj, bardejov",64
3140,87937,1,0,16,"presovsky kraj, presov",84
3148,88047,1,1,0,"zahranicie, zahranicie - ostatne",91
3139,87914,1,1,0,"trenciansky kraj, dubnica nad vahom",55
3149,88049,1,1,16,"presovsky kraj, giraltovce",22
3150,88060,1,0,17,"presovsky kraj, bardejov",76
3141,87973,1,0,15,"presovsky kraj, bardejov",64
3152,88094,1,1,20,"trenciansky kraj, nove mesto nad vahom",66
3154,88149,1,0,17,"presovsky kraj, bardejov",14
3145,88019,1,1,17,"banskobystricky kraj, lucenec",79
3155,88153,1,0,0,"presovsky kraj, bardejov",34
3158,88295,1,1,18,"banskobystricky kraj, ziar nad hronom",69
3157,88280,1,0,19,"bratislavsky kraj, bratislava - nove mesto",14
3156,88256,1,0,28,"banskobystricky kraj, banska bystrica",81
3159,88298,1,1,21,"trnavsky kraj, piestany",69
3161,88346,1,0,42,"presovsky kraj, bardejov",60
3160,88302,1,0,18,"zilinsky kraj, namestovo",28
3163,88398,1,0,0,"zahranicie, zahranicie - gb",57
3168,88520,1,1,0,"trnavsky kraj, skalica",12
3165,88478,1,0,0,"zahranicie, zahranicie - rakusko",95
3166,88481,1,1,20,"trenciansky kraj, nove mesto nad vahom",83
3164,88409,1,1,18,"zilinsky kraj, martin",66
3162,88349,1,0,17,"presovsky kraj, bardejov",31
3167,88513,1,0,0,"kosicky kraj, kosice - ostatne",55
3170,88612,1,0,17,"presovsky kraj, humenne",12
3171,88625,1,1,0,"zahranicie, zahranicie - gb",91
3169,88570,1,0,22,"nitriansky kraj, zlate moravce",67
3172,88627,1,1,0,"trenciansky kraj, trencin",36
3181,88786,1,1,19,"presovsky kraj, bardejov",88
3182,88790,1,1,21,"presovsky kraj, humenne",78
3173,88678,1,0,21,"zahranicie, zahranicie - gb",59
3174,88704,0,1,0,"kosicky kraj, kosice - dargovskych hrdinov",62
3176,88722,1,1,26,"trnavsky kraj, skalica",71
3183,88793,1,1,20,"presovsky kraj, lipany",22
3180,88775,1,1,17,"zahranicie, zahranicie - gb",66
3177,88735,1,1,21,"presovsky kraj, humenne",67
3178,88767,1,1,25,"zahranicie, zahranicie - gb",14
3185,88861,0,0,16,"kosicky kraj, kosice - saca",97
3186,88863,1,1,0,"kosicky kraj, michalovce",84
3179,88770,1,1,19,"zahranicie, zahranicie - ostatne",69
3184,88853,1,1,0,"zahranicie, zahranicie - gb",88
3175,88708,1,1,21,"trnavsky kraj, piestany",71
3191,88982,1,1,38,"trenciansky kraj, handlova",53
3192,88983,1,0,41,"bratislavsky kraj, bratislava - devinska nova ves",83
3188,88928,1,0,17,"kosicky kraj, kosice - sidlisko tahanovce",22
3194,89031,0,0,17,"nitriansky kraj, sala",22
3196,89058,0,1,20,"kosicky kraj, michalovce",95
3190,88953,1,1,16,"presovsky kraj, humenne",98
3187,88918,1,0,0,"trnavsky kraj, hlohovec",66
3193,88997,1,0,17,"bratislavsky kraj, bratislava - petrzalka",64
3195,89050,1,1,0,"trenciansky kraj, trencin",78
3200,89166,1,1,16,"bratislavsky kraj, bratislava - stare mesto",83
3201,89182,1,1,15,"presovsky kraj, bardejov",67
3197,89094,1,0,16,"presovsky kraj, presov",88
3202,89184,1,0,16,"presovsky kraj, snina",90
3198,89125,1,0,0,"presovsky kraj, poprad",57
3189,88949,0,1,18,"zahranicie, zahranicie - gb",91
3199,89128,1,0,0,"trnavsky kraj, trnava",22
3203,89276,1,0,22,"trenciansky kraj, prievidza",33
3204,89355,1,1,18,"presovsky kraj, presov",86
3209,89567,1,0,22,"zilinsky kraj, liptovsky mikulas",69
3206,89471,1,0,0,"trnavsky kraj, galanta",14
3208,89540,1,0,0,"trenciansky kraj, nove mesto nad vahom",79
3210,89596,1,0,0,"trnavsky kraj, galanta",36
3205,89460,1,0,19,"trnavsky kraj, hlohovec",66
3211,89602,1,0,0,"nitriansky kraj, levice",45
3207,89505,1,0,21,"trnavsky kraj, leopoldov",14
3214,89734,1,1,20,"zilinsky kraj, namestovo",53
3212,89606,1,0,18,"trnavsky kraj, trnava",31
3216,89766,1,0,0,"kosicky kraj, kosice - okolie",38
3213,89653,1,0,19,"trnavsky kraj, piestany",67
3217,89767,1,1,22,"trnavsky kraj, piestany",14
3218,89794,1,0,24,"bratislavsky kraj, senec",74
3221,89912,0,1,38,"trenciansky kraj, bojnice",60
3223,89945,1,0,0,"zilinsky kraj, namestovo",29
3224,89948,1,1,21,"banskobystricky kraj, dudince",72
3215,89754,1,0,0,"presovsky kraj, snina",41
3225,89963,1,1,16,"nitriansky kraj, hurbanovo",64
3220,89891,1,0,18,"nitriansky kraj, nitra",79
3226,89989,1,1,0,"banskobystricky kraj, banska bystrica",14
3219,89877,1,0,17,"zilinsky kraj, namestovo",31
3229,90033,1,1,22,"nitriansky kraj, komarno",62
3231,90047,1,1,15,"banskobystricky kraj, zvolen",97
3222,89936,1,0,18,"trnavsky kraj, sastin-straze",31
3230,90035,1,1,20,"nitriansky kraj, komarno",69
3232,90085,1,1,0,"presovsky kraj, giraltovce",74
3228,90010,1,0,20,"nitriansky kraj, nitra",17
3233,90112,1,0,20,"zilinsky kraj, namestovo",91
3235,90184,1,1,19,"trnavsky kraj, trnava",31
3236,90196,1,1,23,"nitriansky kraj, komarno",72
3238,90216,1,0,0,"trnavsky kraj, trnava",12
3237,90204,1,0,0,"nitriansky kraj, komarno",60
3227,90000,1,1,0,"kosicky kraj, kosice - okolie",72
3234,90163,1,0,0,"banskobystricky kraj, velky krtis",93
3239,90304,1,1,16,"trenciansky kraj, banovce nad bebravou",66
3240,90363,1,1,0,"banskobystricky kraj, krupina",71
3241,90408,1,0,0,"trnavsky kraj, senica",72
3243,90423,1,0,0,"zahranicie, zahranicie - ostatne",71
3244,90428,1,0,18,"nitriansky kraj, komarno",71
3242,90419,1,1,20,"nitriansky kraj, komarno",66
3245,90511,1,0,15,"bratislavsky kraj, bratislava - devinska nova ves",100
3247,90556,1,0,20,"trenciansky kraj, nove mesto nad vahom",67
3249,90587,1,0,0,"trnavsky kraj, senica",62
3246,90552,1,0,15,"trenciansky kraj, trencin",66
3248,90584,0,0,17,"zahranicie, zahranicie - gb",86
3253,90635,0,0,0,"banskobystricky kraj, zvolen",62
3257,90682,1,0,18,"nitriansky kraj, sala",34
3252,90626,1,0,0,"trnavsky kraj, piestany",81
3250,90596,1,0,18,"trenciansky kraj, nove mesto nad vahom",78
3258,90686,1,0,0,"nitriansky kraj, nitra",21
3262,90798,1,1,20,"banskobystricky kraj, filakovo",69
3259,90785,0,0,18,"trenciansky kraj, prievidza",71
3254,90656,1,0,0,"trnavsky kraj, senica",84
3251,90613,0,0,0,"kosicky kraj, kosice - okolie",90
3255,90659,0,0,17,"banskobystricky kraj, krupina",83
3256,90660,0,0,0,"trnavsky kraj, dunajska streda",95
3265,90877,1,0,20,"nitriansky kraj, nitra",66
3263,90835,1,0,0,"trnavsky kraj, galanta",86
3266,90880,1,0,0,"nitriansky kraj, nitra",24
3267,90961,1,0,17,"trnavsky kraj, galanta",31
3268,90962,1,0,0,"kosicky kraj, kosice - zapad",28
3260,90792,1,1,24,"nitriansky kraj, komarno",34
3261,90793,1,1,20,"presovsky kraj, presov",74
3264,90849,1,0,18,"zilinsky kraj, namestovo",86
3269,90967,1,0,0,"zahranicie, zahranicie - usa",79
3270,90968,1,0,16,"zilinsky kraj, cadca",19
3275,91096,1,0,20,"banskobystricky kraj, zvolen",66
3272,91045,1,1,16,"bratislavsky kraj, bratislava - dubravka",83
3276,91101,1,0,21,"banskobystricky kraj, rimavska sobota",57
3273,91060,1,0,16,"trenciansky kraj, povazska bystrica",22
3271,90987,1,0,18,"banskobystricky kraj, zvolen",72
3274,91076,1,1,0,"zilinsky kraj, namestovo",64
3277,91146,1,1,24,"nitriansky kraj, nove zamky",69
3278,91148,1,1,16,"zahranicie, zahranicie - gb",16
3279,91151,1,1,0,"nitriansky kraj, zlate moravce",72
3281,91268,1,1,0,"presovsky kraj, poprad",72
3282,91280,1,1,15,"banskobystricky kraj, ziar nad hronom",81
3283,91281,1,1,0,"banskobystricky kraj, lucenec",57
3280,91214,1,1,15,"banskobystricky kraj, poltar",74
3284,91307,1,0,20,"banskobystricky kraj, zvolen",14
3286,91426,1,0,20,"zahranicie, zahranicie - ostatne",47
3287,91458,1,0,0,"presovsky kraj, poprad",26
3285,91391,1,0,24,"banskobystricky kraj, velky krtis",12
3288,91473,1,0,0,"presovsky kraj, poprad",14
3289,91490,1,1,21,"trnavsky kraj, trnava",50
3291,91601,1,1,0,"nitriansky kraj, levice",84
3290,91586,1,0,18,"zahranicie, zahranicie - ostatne",43
3297,91772,1,1,24,"kosicky kraj, spisska nova ves",78
3292,91687,1,1,16,"presovsky kraj, snina",88
3298,91775,1,1,0,"kosicky kraj, trebisov",76
3299,91776,1,1,23,"kosicky kraj, kralovsky chlmec",12
3295,91751,1,1,16,"banskobystricky kraj, banska bystrica",71
3293,91691,1,0,18,"presovsky kraj, poprad",74
3296,91764,1,0,0,"banskobystricky kraj, banska bystrica",50
3300,91781,1,0,20,"kosicky kraj, trebisov",74
3294,91717,1,1,20,"kosicky kraj, trebisov",17
3303,91846,1,0,17,"zilinsky kraj, zilina",12
3301,91795,1,0,0,"trnavsky kraj, hlohovec",17
3302,91824,1,0,0,"kosicky kraj, kosice - zapad",12
3305,91942,1,0,0,"banskobystricky kraj, velky krtis",78
3306,91959,1,1,0,"banskobystricky kraj, banska bystrica",71
3308,92016,1,0,18,"bratislavsky kraj, bratislava - petrzalka",47
3304,91935,1,0,20,"zahranicie, zahranicie - gb",76
3309,92056,1,0,18,"presovsky kraj, presov",72
3307,91976,1,0,20,"banskobystricky kraj, rimavska sobota",84
3310,92067,1,0,17,"trenciansky kraj, nove mesto nad vahom",79
3315,92253,1,1,0,"banskobystricky kraj, lucenec",50
3314,92238,1,1,21,"banskobystricky kraj, zvolen",69
3316,92296,1,1,18,"presovsky kraj, kezmarok",86
3311,92145,1,0,0,"nitriansky kraj, sala",66
3318,92461,1,1,0,"presovsky kraj, poprad",83
3312,92217,1,1,0,"banskobystricky kraj, lucenec",62
3317,92310,1,0,0,"banskobystricky kraj, tornala",26
3313,92220,0,1,23,"zahranicie, zahranicie - ostatne",62
3320,92483,1,0,19,"zilinsky kraj, ruzomberok",33
3323,92551,1,1,18,"trnavsky kraj, trnava",84
3319,92470,1,0,0,"presovsky kraj, poprad",67
3324,92600,1,0,19,"kosicky kraj, kosice - zapad",67
3321,92532,1,1,20,"trnavsky kraj, trnava",31
3325,92657,1,1,0,"trenciansky kraj, dubnica nad vahom",66
3327,92672,1,0,0,"trnavsky kraj, trnava",72
3326,92665,1,0,19,"trenciansky kraj, dubnica nad vahom",14
